"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"955","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2018-06-19",1,"angeleen","zach","2018-06-19_CHOKED_PASS_EDGE1_15 - 20","seagrass_habitat",2.2,"15 - 20","2018-06-19 10:44:53","2018-06-19 10:51:57",NA,NA,NA,"sand","1 - 2","sand",NA,FALSE,"des","ulva",NA,NA,51.67881951,"-128.1147522",51.678652,"-128.114753"
"956","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2018-06-19",1,"angeleen","zach","17086","seagrass_habitat",2,"20 - 25","2018-06-19 10:44:53","2018-06-19 10:51:57","17086",6001,NA,"sand","< 1","sand","sand",TRUE,"des",NA,NA,NA,51.67881951,"-128.1147522",51.678652,"-128.114753"
"957","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2018-06-19",1,"angeleen","zach","17103","seagrass_habitat",2,"25 - 30","2018-06-19 10:44:53","2018-06-19 10:51:57","17103",1000,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA,51.67881951,"-128.1147522",51.678652,"-128.114753"
"958","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2018-06-19",2,"angeleen","zach","11176","seagrass_habitat",5.9,"0 - 5","2018-06-19 14:36:39","2018-06-19 14:41:45","11176",3561,NA,"sand,shell hash","< 1","sand",NA,TRUE,"des",NA,NA,"1: 0% flowering",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"959","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2018-06-19",2,"angeleen","zach","2018-06-19_CHOKED_PASS_EDGE2_5 - 10","seagrass_habitat",4.7,"5 - 10","2018-06-19 14:36:39","2018-06-19 14:41:45",NA,NA,NA,"sand,shell hash","< 1","sand",NA,FALSE,"des",NA,NA,"1: 1% flowering",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"960","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2018-06-19",2,"angeleen","zach","10949","seagrass_habitat",5.949,"10 - 15","2018-06-19 14:36:39","2018-06-19 14:41:45","10949",3555,NA,"sand,shell hash","< 1","sand",NA,TRUE,"des",NA,NA,"1: 1% flowering",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"961","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2018-06-19",2,"angeleen","zach","2018-06-19_CHOKED_PASS_EDGE2_15 - 20","seagrass_habitat",5.1,"15 - 20","2018-06-19 14:36:39","2018-06-19 14:41:45",NA,NA,NA,"sand,shell hash","< 1","sand",NA,FALSE,"des",NA,NA,"1: 1% flowering",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"962","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2018-06-19",2,"angeleen","zach","17098","seagrass_habitat",5.2,"20 - 25","2018-06-19 14:36:39","2018-06-19 14:41:45","17098",30612,NA,"sand,shell hash","< 1","sand",NA,TRUE,"zm",NA,NA,"1: 1% flowering",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"963","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2018-06-19",2,"angeleen","zach","11097","seagrass_habitat",5.3,"25 - 30","2018-06-19 14:36:39","2018-06-19 14:41:45","11097",3511,NA,"sand,shell hash","< 1","sand","seagrass",TRUE,"des",NA,NA,"1: 1% flowering",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"964","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2018-06-19",3,"angeleen","zach","11099","seagrass_habitat",4.1,"0 - 5","2018-06-19 13:31:26","2018-06-19 13:39:33","11099",907,NA,"sand,shell hash","1 - 2","standing kelp",NA,TRUE,"des",NA,NA,"1: 0% flowering",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"965","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2018-06-19",3,"angeleen","zach","2018-06-19_CHOKED_PASS_EDGE3_5 - 10","seagrass_habitat",4.4,"5 - 10","2018-06-19 13:31:26","2018-06-19 13:39:33",NA,NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,"des","cost",NA,"1: 1% flowering",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"966","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2018-06-19",3,"angeleen","zach","10937","seagrass_habitat",4.4,"10 - 15","2018-06-19 13:31:26","2018-06-19 13:39:33","10937",23,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des","cost",NA,"1: 1% flowering",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"967","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2018-06-19",3,"angeleen","zach","2018-06-19_CHOKED_PASS_EDGE3_15 - 20","seagrass_habitat",4.5,"15 - 20","2018-06-19 13:31:26","2018-06-19 13:39:33",NA,NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,"des","cost",NA,"1: 0% flowering",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"968","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2018-06-19",3,"angeleen","zach","17030","seagrass_habitat",51,"20 - 25","2018-06-19 13:31:26","2018-06-19 13:39:33","17030",43,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,"1: 1% flowering",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"969","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2018-06-19",3,"angeleen","zach","10982","seagrass_habitat",5.4,"25 - 30","2018-06-19 13:31:26","2018-06-19 13:39:33","10982",6011,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des","cyma",NA,"1: 5% flowering",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"970","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2018-06-19",5,"angeleen","zach","17063","seagrass_habitat",5.9,"0 - 5","2018-06-19 14:11:49","2018-06-19 14:15:53","17063",6011,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"zm","zm",NA,"1: 0% flowering",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"971","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2018-06-19",5,"angeleen","zach","2018-06-19_CHOKED_PASS_INTERIOR5_5 - 10","seagrass_habitat",6,"5 - 10","2018-06-19 14:11:49","2018-06-19 14:15:53",NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"zm","zm",NA,"1: 1% flowering",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"972","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2018-06-19",5,"angeleen","zach","17038","seagrass_habitat",5.9,"10 - 15","2018-06-19 14:11:49","2018-06-19 14:15:53","17038",3217,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: 1% flowering",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"973","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2018-06-19",5,"angeleen","zach","2018-06-19_CHOKED_PASS_INTERIOR5_15 - 20","seagrass_habitat",6,"15 - 20","2018-06-19 14:11:49","2018-06-19 14:15:53",NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"des",NA,NA,"1: 1% flowering",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"974","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2018-06-19",5,"angeleen","zach","17091","seagrass_habitat",5.9,"20 - 25","2018-06-19 14:11:49","2018-06-19 14:15:53","17091",20,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: 0% flowering",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"975","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2018-06-19",5,"angeleen","zach","11043","seagrass_habitat",6,"25 - 30","2018-06-19 14:11:49","2018-06-19 14:15:53","11043",8,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: 1% flowering",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"976","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2018-06-19",7,"angeleen",NA,"17064","seagrass_habitat",2.5,"0 - 5","2018-06-19 11:23:28","2018-06-19 11:28:37","17064",6000,NA,"sand","< 1","standing kelp",NA,TRUE,"nereo","cyma",NA,NA,51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"977","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2018-06-19",7,"angeleen",NA,"2018-06-19_CHOKED_PASS_EDGE7_5 - 10","seagrass_habitat",2.6,"5 - 10","2018-06-19 11:23:28","2018-06-19 11:28:37",NA,NA,NA,"sand","< 1","standing kelp",NA,FALSE,"nereo","cyma",NA,NA,51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"978","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2018-06-19",7,"angeleen",NA,"17084","seagrass_habitat",2.6,"10 - 15","2018-06-19 11:23:28","2018-06-19 11:28:37","17084",6009,NA,"sand","< 1","standing kelp",NA,TRUE,"cyma","des",NA,NA,51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"979","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2018-06-19",7,"angeleen",NA,"2018-06-19_CHOKED_PASS_EDGE7_15 - 20","seagrass_habitat",3.7,"15 - 20","2018-06-19 11:23:28","2018-06-19 11:28:37",NA,NA,NA,"sand","< 1","standing kelp",NA,FALSE,"des","cyma",NA,NA,51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"980","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2018-06-19",7,"angeleen",NA,"17104","seagrass_habitat",2.7,"20 - 25","2018-06-19 11:23:28","2018-06-19 11:28:37","17104",3565,NA,"sand","< 1","standing kelp",NA,TRUE,"cyma","des",NA,NA,51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"981","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2018-06-19",7,"angeleen",NA,"17065","seagrass_habitat",2.8,"25 - 30","2018-06-19 11:23:28","2018-06-19 11:28:37","17065",523,NA,"sand","< 1","standing kelp",NA,TRUE,"des","cyma",NA,NA,51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"982","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2018-06-18",4,"angeleen","zach","11089","seagrass_habitat",7.4,"0 - 5","2018-06-18 15:25:10","2018-06-18 15:29:23","11089",3526,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,NA,51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"983","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2018-06-18",4,"angeleen","zach","2018-06-18_CHOKED_PASS_INTERIOR4_5 - 10","seagrass_habitat",7.3,"5 - 10","2018-06-18 15:25:10","2018-06-18 15:29:23",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,"des",NA,NA,NA,51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"984","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2018-06-18",4,"angeleen","zach","17031","seagrass_habitat",7.4,"10 - 15","2018-06-18 15:25:10","2018-06-18 15:29:23","17031",1015,NA,"sand","< 1","seagrass",NA,TRUE,"des",NA,NA,NA,51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"985","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2018-06-18",4,"angeleen","zach","2018-06-18_CHOKED_PASS_INTERIOR4_15 - 20","seagrass_habitat",7.4,"15 - 20","2018-06-18 15:25:10","2018-06-18 15:29:23",NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"des",NA,NA,NA,51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"986","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2018-06-18",4,"angeleen","zach","17054","seagrass_habitat",7.4,"20 - 25","2018-06-18 15:25:10","2018-06-18 15:29:23","17054",1030,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,NA,51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"987","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2018-06-18",4,"angeleen","zach","11156","seagrass_habitat",7.3,"25 - 30","2018-06-18 15:25:10","2018-06-18 15:29:23","11156",3556,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,NA,51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"988","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2018-06-18",6,"angeleen","zach","11064","seagrass_habitat",7.3,"0 - 5","2018-06-18 14:49:37","2018-06-18 14:54:44","11064",3550,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: Flowering 0%",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"989","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2018-06-18",6,"angeleen","zach","2018-06-18_CHOKED_PASS_INTERIOR6_5 - 10","seagrass_habitat",7.3,"5 - 10","2018-06-18 14:49:37","2018-06-18 14:54:44",NA,NA,NA,"sand,shell hash","2 - 3","seagrass",NA,FALSE,"des","ulva",NA,"1: Flowering 1%",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"990","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2018-06-18",6,"angeleen","zach","17056","seagrass_habitat",7.3,"10 - 15","2018-06-18 14:49:37","2018-06-18 14:54:44","17056",3580,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: Flowering 1%",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"991","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2018-06-18",6,"angeleen","zach","2018-06-18_CHOKED_PASS_INTERIOR6_15 - 20","seagrass_habitat",7.3,"15 - 20","2018-06-18 14:49:37","2018-06-18 14:54:44",NA,NA,NA,"sand,shell hash","1 - 2","seagrass",NA,FALSE,"des",NA,NA,"1: Flowering %O",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"992","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2018-06-18",6,"angeleen","zach","17037","seagrass_habitat",NA,"20 - 25","2018-06-18 14:49:37","2018-06-18 14:54:44","17037",3546,NA,NA,"< 1","seagrass",NA,TRUE,"des",NA,NA,"1: Flowering 1%",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"993","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2018-06-18",6,"angeleen","zach","17036","seagrass_habitat",8,"25 - 30","2018-06-18 14:49:37","2018-06-18 14:54:44","17036",47,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des","pyropia",NA,"1: Flowering 0%",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"994","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2018-06-25",1,"angeleen","zach","17076","seagrass_habitat",3.5,"0 - 5","2018-06-24 09:56:42","2018-06-24 10:02:12","17076",3535,NA,"sand,shell hash","2 - 3","sand",NA,TRUE,"neo",NA,NA,"1: 5% flowering",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"995","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2018-06-25",1,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_EDGE1_5 - 10","seagrass_habitat",3.7,"5 - 10","2018-06-24 09:56:42","2018-06-24 10:02:12",NA,NA,NA,"sand,shell hash","1 - 2","sand",NA,FALSE,"neo",NA,NA,"1: 10% flowering",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"996","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2018-06-25",1,"angeleen","zach","10989","seagrass_habitat",3.5,"10 - 15","2018-06-24 09:56:42","2018-06-24 10:02:12","10989",3001,NA,"sand,shell hash","< 1","sand",NA,TRUE,"neo",NA,NA,"1: 5% flowering",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"997","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2018-06-25",1,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_EDGE1_15 - 20","seagrass_habitat",3.4,"15 - 20","2018-06-24 09:56:42","2018-06-24 10:02:12",NA,NA,NA,"sand,shell hash","< 1","sand",NA,FALSE,"neo",NA,NA,"1: 15% flowering",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"998","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2018-06-25",1,"angeleen","zach","17072","seagrass_habitat",3.4,"20 - 25","2018-06-24 09:56:42","2018-06-24 10:02:12","17072",107,NA,"sand,shell hash","3 - 4","sand",NA,TRUE,NA,NA,NA,"1: 60% flowering",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"999","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2018-06-25",1,"angeleen","zach","17033","seagrass_habitat",3.3,"25 - 30","2018-06-24 09:56:42","2018-06-24 10:02:12","17033",303,NA,"sand,shell hash","4 - 5","sand",NA,TRUE,NA,NA,NA,"1: 40% flowering",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1000","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2018-06-25",2,"angeleen","zach","17042","seagrass_habitat",3.3,"0 - 5","2018-06-25 12:05:49","2018-06-25 12:23:57","17042",3557,NA,"sand,gravel","< 1","sand",NA,TRUE,"neo",NA,NA,"1: 5% flowering",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1001","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2018-06-25",2,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_EDGE2_5 - 10","seagrass_habitat",3.5,"5 - 10","2018-06-25 12:05:49","2018-06-25 12:23:57",NA,NA,NA,"sand,gravel","< 1","sand",NA,FALSE,NA,NA,NA,"1: 1% flowering",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1002","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2018-06-25",2,"angeleen","zach","17077","seagrass_habitat",3.6,"10 - 15","2018-06-25 12:05:49","2018-06-25 12:23:57","17077",3550,NA,"sand,gravel","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: 1% flowering",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1003","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2018-06-25",2,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_EDGE2_15 - 20","seagrass_habitat",3.6,"15 - 20","2018-06-25 12:05:49","2018-06-25 12:23:57",NA,NA,NA,"sand,gravel","1 - 2","sand",NA,FALSE,NA,NA,NA,"1: 5% flowering",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1004","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2018-06-25",2,"angeleen","zach","17095","seagrass_habitat",3.7,"20 - 25","2018-06-25 12:05:49","2018-06-25 12:23:57","17095",10,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,"1: 1% flowering",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1005","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2018-06-25",2,"angeleen","zach","17075","seagrass_habitat",3.8,"25 - 30","2018-06-25 12:05:49","2018-06-25 12:23:57","17075",3518,NA,"sand,gravel","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: 10% flowering",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1006","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2018-06-25",3,"angeleen","zach","10896","seagrass_habitat",4.3,"0 - 5","2018-06-25 13:13:14","2018-06-25 13:19:23","10896",3205,NA,"sand,gravel","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: 1% flowering",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1007","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2018-06-25",3,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_EDGE3_5 - 10","seagrass_habitat",4.4,"5 - 10","2018-06-25 13:13:14","2018-06-25 13:19:23",NA,NA,NA,"sand,gravel","< 1","sand",NA,FALSE,NA,NA,NA,"1: 40% flowering",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1008","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2018-06-25",3,"angeleen","zach","17046","seagrass_habitat",4.3,"10 - 15","2018-06-25 13:13:14","2018-06-25 13:19:23","17046",3512,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,"1: 40% flowering",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1009","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2018-06-25",3,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_EDGE3_15 - 20","seagrass_habitat",4.7,"15 - 20","2018-06-25 13:13:14","2018-06-25 13:19:23",NA,NA,NA,"sand,gravel","2 - 3","sand",NA,FALSE,NA,NA,NA,"1: 50% flowering",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1010","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2018-06-25",3,"angeleen","zach","17061","seagrass_habitat",4.3,"20 - 25","2018-06-25 13:13:14","2018-06-25 13:19:23","17061",1023,NA,"sand,gravel","2 - 3","sand",NA,TRUE,NA,NA,NA,"1: 30% flowering",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1011","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2018-06-25",3,"angeleen","zach","17032","seagrass_habitat",4.3,"25 - 30","2018-06-25 13:13:14","2018-06-25 13:19:23","17032",6013,NA,"sand,gravel","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: 5% flowering",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1012","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2018-06-25",4,"angeleen","zach","17059","seagrass_habitat",3,"0 - 5","2018-06-24 10:34:46","2018-06-24 10:40:53","17059",1,NA,"sand","1 - 2","seagrass",NA,TRUE,NA,NA,NA,"1: 15% flowering",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1013","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2018-06-25",4,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_INTERIOR4_5 - 10","seagrass_habitat",3.3,"5 - 10","2018-06-24 10:34:46","2018-06-24 10:40:53",NA,NA,NA,"sand,cobble","< 1","seagrass",NA,FALSE,"neo",NA,NA,"1: 5% flowering",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1014","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2018-06-25",4,"angeleen","zach","17107","seagrass_habitat",3.3,"10 - 15","2018-06-24 10:34:46","2018-06-24 10:40:53","17107",6020,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: 1% flowering",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1015","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2018-06-25",4,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_INTERIOR4_15 - 20","seagrass_habitat",3.5,"15 - 20","2018-06-24 10:34:46","2018-06-24 10:40:53",NA,NA,NA,"sand,gravel","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: 5% flowering",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1016","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2018-06-25",4,"angeleen","zach","17073","seagrass_habitat",3.6,"20 - 25","2018-06-24 10:34:46","2018-06-24 10:40:53","17073",1008,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: 5% flowering",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1017","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2018-06-25",4,"angeleen","zach","11194","seagrass_habitat",3.6,"25 - 30","2018-06-24 10:34:46","2018-06-24 10:40:53","11194",3200,NA,"sand,gravel","1 - 2","seagrass",NA,TRUE,"neo",NA,NA,"1: 10% flowering",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1018","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2018-06-25",5,"angeleen","zach","10987","seagrass_habitat",3.7,"0 - 5","2018-06-24 11:21:03","2018-06-24 11:29:09","10987",3523,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: 1% flowering",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1019","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2018-06-25",5,"angeleen","zach","2018-06-25_KOEYE_ESTUARY_INTERIOR5_5 - 10","seagrass_habitat",3.8,"5 - 10","2018-06-24 11:21:03","2018-06-24 11:29:09",NA,NA,NA,"sand,gravel","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: 1% flowering",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1020","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2018-06-25",5,"angeleen","zach","17062","seagrass_habitat",3.8,"10 - 15","2018-06-24 11:21:03","2018-06-24 11:29:09","17062",917,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: 5% flowering",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
