"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","density","density__m2_","canopy_height_cm","flowering_shoots","quality_log","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"1069","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2016-08-25",5,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR5_15","seagrass_density",1.88976,15,"8/25/2016 14:08","8/25/2016 14:12",1,16,125,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1070","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2016-08-25",5,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR5_20","seagrass_density",1.92024,20,"8/25/2016 14:08","8/25/2016 14:12",3,48,125,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1071","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2016-08-25",5,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR5_25","seagrass_density",1.9812,25,"8/25/2016 14:08","8/25/2016 14:12",3,48,125,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1072","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2016-08-25",5,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR5_30","seagrass_density",1.88976,30,"8/25/2016 14:08","8/25/2016 14:12",5,80,125,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1073","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2016-08-25",5,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR5_5","seagrass_density",1.88976,5,"8/25/2016 14:08","8/25/2016 14:12",6,96,125,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1074","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2016-08-25",6,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR6_0","seagrass_density",1.9812,0,"8/25/2016 13:40","8/25/2016 13:47",8,128,125,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1075","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2016-08-25",6,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR6_10","seagrass_density",2.07264,10,"8/25/2016 13:40","8/25/2016 13:47",1,16,150,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1076","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2016-08-25",6,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR6_15","seagrass_density",2.07264,15,"8/25/2016 13:40","8/25/2016 13:47",6,96,160,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1077","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2016-08-25",6,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR6_20","seagrass_density",1.9812,20,"8/25/2016 13:40","8/25/2016 13:47",3,48,120,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1078","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2016-08-25",6,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR6_25","seagrass_density",1.95072,25,"8/25/2016 13:40","8/25/2016 13:47",5,80,110,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1079","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2016-08-25",6,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR6_30","seagrass_density",2.01168,30,"8/25/2016 13:40","8/25/2016 13:47",7,112,120,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1080","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2016-08-25",6,"zach","derek","2016-08-25_CHOKED_PASS_INTERIOR6_5","seagrass_density",2.04216,5,"8/25/2016 13:40","8/25/2016 13:47",6,96,145,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1081","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2016-08-27",1,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_0","seagrass_density",1.34112,0,"8/27/2016 10:19","8/27/2016 10:26",8,128,100,NA,NA,"sand",51.924161,"-128.461887",51.923997,"-128.4619505"
"1082","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2016-08-27",1,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_10","seagrass_density",1.31064,10,"8/27/2016 10:19","8/27/2016 10:26",16,256,125,NA,NA,"sand",51.924161,"-128.461887",51.923997,"-128.4619505"
"1083","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2016-08-27",1,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_15","seagrass_density",1.3716,15,"8/27/2016 10:19","8/27/2016 10:26",15,240,110,NA,NA,"sand",51.924161,"-128.461887",51.923997,"-128.4619505"
"1084","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2016-08-27",1,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_20","seagrass_density",1.43256,20,"8/27/2016 10:19","8/27/2016 10:26",13,208,100,NA,NA,"sand",51.924161,"-128.461887",51.923997,"-128.4619505"
"1085","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2016-08-27",1,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_25","seagrass_density",1.3716,25,"8/27/2016 10:19","8/27/2016 10:26",12,192,125,NA,NA,"sand",51.924161,"-128.461887",51.923997,"-128.4619505"
"1086","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2016-08-27",1,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_30","seagrass_density",1.46304,30,"8/27/2016 10:19","8/27/2016 10:26",3,48,15,NA,NA,"sand",51.924161,"-128.461887",51.923997,"-128.4619505"
"1087","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2016-08-27",1,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_5","seagrass_density",1.40208,5,"8/27/2016 10:19","8/27/2016 10:26",14,224,100,NA,NA,"sand",51.924161,"-128.461887",51.923997,"-128.4619505"
"1088","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2016-08-27",2,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE2_0","seagrass_density",1.40208,0,"8/27/2016 10:42","8/27/2016 10:50",9,144,115,NA,NA,"sand",51.922729,"-128.462805",51.9225762,"-128.4629252"
"1089","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2016-08-27",2,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE2_10","seagrass_density",1.61544,10,"8/27/2016 10:42","8/27/2016 10:50",8,128,100,NA,NA,"sand",51.922729,"-128.462805",51.9225762,"-128.4629252"
"1090","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2016-08-27",2,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE2_15","seagrass_density",1.64592,15,"8/27/2016 10:42","8/27/2016 10:50",0,0,0,NA,NA,"sand",51.922729,"-128.462805",51.9225762,"-128.4629252"
"1091","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2016-08-27",2,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE2_20","seagrass_density",1.70688,20,"8/27/2016 10:42","8/27/2016 10:50",9,144,75,NA,NA,"sand",51.922729,"-128.462805",51.9225762,"-128.4629252"
"1092","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2016-08-27",2,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE2_25","seagrass_density",1.64592,25,"8/27/2016 10:42","8/27/2016 10:50",9,144,85,NA,NA,"sand",51.922729,"-128.462805",51.9225762,"-128.4629252"
"1093","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2016-08-27",2,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE2_30","seagrass_density",1.70688,30,"8/27/2016 10:42","8/27/2016 10:50",7,112,85,NA,NA,"sand",51.922729,"-128.462805",51.9225762,"-128.4629252"
"1094","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2016-08-27",2,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE2_5","seagrass_density",1.58496,5,"8/27/2016 10:42","8/27/2016 10:50",8,128,110,NA,NA,"sand",51.922729,"-128.462805",51.9225762,"-128.4629252"
"1095","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2016-08-27",3,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE3_0","seagrass_density",2.16408,0,"8/27/2016 11:07","8/27/2016 11:14",4,64,50,NA,NA,"sand",51.922405,"-128.466254",51.9224712,"-128.4665005"
"1096","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2016-08-27",3,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE3_10","seagrass_density",2.1336,10,"8/27/2016 11:07","8/27/2016 11:14",6,96,75,NA,NA,"sand",51.922405,"-128.466254",51.9224712,"-128.4665005"
"1097","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2016-08-27",3,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE3_15","seagrass_density",2.1336,15,"8/27/2016 11:07","8/27/2016 11:14",5,80,75,NA,NA,"sand",51.922405,"-128.466254",51.9224712,"-128.4665005"
"1098","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2016-08-27",3,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE3_20","seagrass_density",2.19456,20,"8/27/2016 11:07","8/27/2016 11:14",4,64,65,NA,NA,"sand",51.922405,"-128.466254",51.9224712,"-128.4665005"
"1099","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2016-08-27",3,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE3_25","seagrass_density",2.16408,25,"8/27/2016 11:07","8/27/2016 11:14",5,80,60,NA,NA,"sand",51.922405,"-128.466254",51.9224712,"-128.4665005"
"1100","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2016-08-27",3,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE3_30","seagrass_density",2.16408,30,"8/27/2016 11:07","8/27/2016 11:14",5,80,75,NA,NA,"sand",51.922405,"-128.466254",51.9224712,"-128.4665005"
"1101","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2016-08-27",3,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_EDGE3_5","seagrass_density",2.1336,5,"8/27/2016 11:07","8/27/2016 11:14",2,32,60,NA,NA,"sand",51.922405,"-128.466254",51.9224712,"-128.4665005"
"1102","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2016-08-27",4,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR4_0","seagrass_density",1.31064,0,"8/27/2016 11:30","8/27/2016 11:36",5,80,100,NA,NA,"sand",51.923949,"-128.46747",51.9238715,"-128.4672291"
"1103","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2016-08-27",4,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR4_10","seagrass_density",1.34112,10,"8/27/2016 11:30","8/27/2016 11:36",7,112,95,NA,NA,"sand",51.923949,"-128.46747",51.9238715,"-128.4672291"
"1104","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2016-08-27",4,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR4_15","seagrass_density",1.3716,15,"8/27/2016 11:30","8/27/2016 11:36",5,80,100,NA,NA,"sand",51.923949,"-128.46747",51.9238715,"-128.4672291"
"1105","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2016-08-27",4,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR4_20","seagrass_density",1.43256,20,"8/27/2016 11:30","8/27/2016 11:36",3,48,100,NA,NA,"sand",51.923949,"-128.46747",51.9238715,"-128.4672291"
"1106","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2016-08-27",4,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR4_25","seagrass_density",1.43256,25,"8/27/2016 11:30","8/27/2016 11:36",6,96,100,NA,NA,"sand",51.923949,"-128.46747",51.9238715,"-128.4672291"
"1107","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2016-08-27",4,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR4_30","seagrass_density",1.43256,30,"8/27/2016 11:30","8/27/2016 11:36",6,96,100,NA,NA,"sand",51.923949,"-128.46747",51.9238715,"-128.4672291"
"1108","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2016-08-27",4,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR4_5","seagrass_density",1.28016,5,"8/27/2016 11:30","8/27/2016 11:36",10,160,110,NA,NA,"sand",51.923949,"-128.46747",51.9238715,"-128.4672291"
"1109","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2016-08-27",5,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_0","seagrass_density",1.92024,0,"8/27/2016 13:00","8/28/2016 13:07",6,96,50,NA,NA,"sand",51.922786,"-128.464532",51.9229506,"-128.4645492"
"1110","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2016-08-27",5,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_10","seagrass_density",1.92024,10,"8/27/2016 13:00","8/28/2016 13:07",3,48,50,NA,NA,"sand",51.922786,"-128.464532",51.9229506,"-128.4645492"
"1111","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2016-08-27",5,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_15","seagrass_density",1.88976,15,"8/27/2016 13:00","8/28/2016 13:07",3,48,50,NA,NA,"sand",51.922786,"-128.464532",51.9229506,"-128.4645492"
"1112","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2016-08-27",5,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_20","seagrass_density",1.55448,20,"8/27/2016 13:00","8/28/2016 13:07",2,32,50,NA,NA,"sand",51.922786,"-128.464532",51.9229506,"-128.4645492"
"1113","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2016-08-27",5,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_25","seagrass_density",1.8288,25,"8/27/2016 13:00","8/28/2016 13:07",2,32,50,NA,NA,"sand",51.922786,"-128.464532",51.9229506,"-128.4645492"
"1114","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2016-08-27",5,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_30","seagrass_density",1.79832,30,"8/27/2016 13:00","8/28/2016 13:07",6,96,75,NA,NA,"sand",51.922786,"-128.464532",51.9229506,"-128.4645492"
"1115","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2016-08-27",5,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_5","seagrass_density",1.85928,5,"8/27/2016 13:00","8/28/2016 13:07",4,64,50,NA,NA,"sand",51.922786,"-128.464532",51.9229506,"-128.4645492"
"1116","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2016-08-27",6,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_0","seagrass_density",1.43256,0,"8/27/2016 13:22","8/27/2016 13:33",7,112,75,NA,NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1117","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2016-08-27",6,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_10","seagrass_density",1.46304,10,"8/27/2016 13:22","8/27/2016 13:33",6,96,100,NA,NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1118","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2016-08-27",6,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_15","seagrass_density",1.43256,15,"8/27/2016 13:22","8/27/2016 13:33",7,112,100,NA,NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1119","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2016-08-27",6,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_20","seagrass_density",1.3716,20,"8/27/2016 13:22","8/27/2016 13:33",11,176,100,NA,NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1120","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2016-08-27",6,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_25","seagrass_density",1.3716,25,"8/27/2016 13:22","8/27/2016 13:33",10,160,125,NA,NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1121","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2016-08-27",6,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_30","seagrass_density",1.28016,30,"8/27/2016 13:22","8/27/2016 13:33",8,128,110,NA,NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1122","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2016-08-27",6,"zach","derek","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_5","seagrass_density",1.46304,5,"8/27/2016 13:22","8/27/2016 13:33",4,64,75,NA,NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1123","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2016-09-12",1,"zach","derek","2016-09-12_CHOKED_PASS_EDGE1_0","seagrass_density",0.85344,0,"9/12/2016 14:49","9/12/2016 14:54",10,160,75,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1124","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2016-09-12",1,"zach","derek","2016-09-12_CHOKED_PASS_EDGE1_10","seagrass_density",0.97536,10,"9/12/2016 14:49","9/12/2016 14:54",4,64,65,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1125","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2016-09-12",1,"zach","derek","2016-09-12_CHOKED_PASS_EDGE1_15","seagrass_density",1.03632,15,"9/12/2016 14:49","9/12/2016 14:54",6,96,75,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1126","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2016-09-12",1,"zach","derek","2016-09-12_CHOKED_PASS_EDGE1_20","seagrass_density",0.97536,20,"9/12/2016 14:49","9/12/2016 14:54",5,80,75,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1127","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2016-09-12",1,"zach","derek","2016-09-12_CHOKED_PASS_EDGE1_25","seagrass_density",1.00584,25,"9/12/2016 14:49","9/12/2016 14:54",0,0,75,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1128","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2016-09-12",1,"zach","derek","2016-09-12_CHOKED_PASS_EDGE1_30","seagrass_density",0.97536,30,"9/12/2016 14:49","9/12/2016 14:54",3,48,80,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1129","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2016-09-12",1,"zach","derek","2016-09-12_CHOKED_PASS_EDGE1_5","seagrass_density",0.94488,5,"9/12/2016 14:49","9/12/2016 14:54",4,64,65,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1130","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2016-09-12",2,"zach","derek","2016-09-12_CHOKED_PASS_EDGE2_0","seagrass_density",1.58496,0,"9/12/2016 15:06","9/12/2016 15:11",0,0,0,NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"1131","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2016-09-12",2,"zach","derek","2016-09-12_CHOKED_PASS_EDGE2_10","seagrass_density",1.55448,10,"9/12/2016 15:06","9/12/2016 15:11",4,64,100,NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"1132","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2016-09-12",2,"zach","derek","2016-09-12_CHOKED_PASS_EDGE2_15","seagrass_density",1.46304,15,"9/12/2016 15:06","9/12/2016 15:11",5,80,100,NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"1133","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2016-09-12",2,"zach","derek","2016-09-12_CHOKED_PASS_EDGE2_20","seagrass_density",1.40208,20,"9/12/2016 15:06","9/12/2016 15:11",2,32,75,NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"1134","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2016-09-12",2,"zach","derek","2016-09-12_CHOKED_PASS_EDGE2_25","seagrass_density",1.40208,25,"9/12/2016 15:06","9/12/2016 15:11",3,48,85,NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"1135","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2016-09-12",2,"zach","derek","2016-09-12_CHOKED_PASS_EDGE2_30","seagrass_density",1.46304,30,"9/12/2016 15:06","9/12/2016 15:11",3,48,80,NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"1136","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2016-09-12",2,"zach","derek","2016-09-12_CHOKED_PASS_EDGE2_5","seagrass_density",1.49352,5,"9/12/2016 15:06","9/12/2016 15:11",6,96,75,NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"1137","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2016-09-12",3,"zach","derek","2016-09-12_CHOKED_PASS_EDGE3_0","seagrass_density",1.61544,0,"9/12/2016 15:23","9/12/2016 15:27",6,96,100,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"1138","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2016-09-12",3,"zach","derek","2016-09-12_CHOKED_PASS_EDGE3_10","seagrass_density",1.76784,10,"9/12/2016 15:23","9/12/2016 15:27",3,48,125,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"1139","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2016-09-12",3,"zach","derek","2016-09-12_CHOKED_PASS_EDGE3_15","seagrass_density",1.76784,15,"9/12/2016 15:23","9/12/2016 15:27",2,32,130,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"1140","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2016-09-12",3,"zach","derek","2016-09-12_CHOKED_PASS_EDGE3_20","seagrass_density",1.79832,20,"9/12/2016 15:23","9/12/2016 15:27",4,64,130,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"1141","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2016-09-12",3,"zach","derek","2016-09-12_CHOKED_PASS_EDGE3_25","seagrass_density",1.76784,25,"9/12/2016 15:23","9/12/2016 15:27",2,32,110,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"1142","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2016-09-12",3,"zach","derek","2016-09-12_CHOKED_PASS_EDGE3_30","seagrass_density",1.70688,30,"9/12/2016 15:23","9/12/2016 15:27",0,0,120,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"1143","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2016-09-12",3,"zach","derek","2016-09-12_CHOKED_PASS_EDGE3_5","seagrass_density",1.64592,5,"9/12/2016 15:23","9/12/2016 15:27",3,48,120,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"1144","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2016-09-12",7,"zach","derek","2016-09-12_CHOKED_PASS_EDGE7_0","seagrass_density",1.0668,0,"9/12/2016 16:29","9/12/2016 16:35",5,80,140,NA,NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
