Organization,Work Area,Project,Survey,Site ID,Date,Sampling Bout,Dive Supervisor,Surveyor,Hakai ID,Sample Type,Depth,Transect Dist (m),Collected Start,Collected End,Density,Density (m2),Canopy height (cm),flowering_shoots,Comments,Quality Log
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2018-08-07,5,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR5_15,seagrass_density,3.3,15,2018-08-07 07:04:56,2018-08-07 07:11:02,9,144,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2018-08-07,5,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR5_10,seagrass_density,3.2,10,2018-08-07 07:04:56,2018-08-07 07:11:02,7,112,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2018-08-07,5,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR5_5,seagrass_density,3.4,5,2018-08-07 07:04:56,2018-08-07 07:11:02,5,80,160,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2018-08-07,5,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR5_0,seagrass_density,3.2,0,2018-08-07 07:04:56,2018-08-07 07:11:02,10,160,155,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2018-08-07,6,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR6_30,seagrass_density,4.4,30,2018-08-07 06:10:07,2018-08-07 06:15:24,0,0,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2018-08-07,6,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR6_25,seagrass_density,4.2,25,2018-08-07 06:10:07,2018-08-07 06:15:24,18,288,160,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2018-08-07,6,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR6_20,seagrass_density,3.9,20,2018-08-07 06:10:07,2018-08-07 06:15:24,11,176,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2018-08-07,6,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR6_15,seagrass_density,3.8,15,2018-08-07 06:10:07,2018-08-07 06:15:24,8,128,190,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2018-08-07,6,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR6_10,seagrass_density,3.4,10,2018-08-07 06:10:07,2018-08-07 06:15:24,13,208,175,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2018-08-07,6,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR6_5,seagrass_density,3.5,5,2018-08-07 06:10:07,2018-08-07 06:15:24,12,192,180,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2018-08-07,6,"angeleen,krystal",derek,2018-08-07_MCMULLIN_NORTH_INTERIOR6_0,seagrass_density,3,0,2018-08-07 06:10:07,2018-08-07 06:15:24,15,240,160,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2018-08-08,1,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE1_30,seagrass_density,4.6,30,2018-08-08 03:24:04,2018-08-08 03:31:10,12,192,80,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2018-08-08,1,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE1_25,seagrass_density,4.6,25,2018-08-08 03:24:04,2018-08-08 03:31:10,13,208,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2018-08-08,1,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE1_20,seagrass_density,4.6,20,2018-08-08 03:24:04,2018-08-08 03:31:10,3,48,90,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2018-08-08,1,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE1_15,seagrass_density,4.5,15,2018-08-08 03:24:04,2018-08-08 03:31:10,12,192,120,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2018-08-08,1,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE1_10,seagrass_density,4.3,10,2018-08-08 03:24:04,2018-08-08 03:31:10,10,160,110,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2018-08-08,1,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE1_5,seagrass_density,4.5,5,2018-08-08 03:24:04,2018-08-08 03:31:10,10,160,100,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2018-08-08,1,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE1_0,seagrass_density,4.6,0,2018-08-08 03:24:04,2018-08-08 03:31:10,8,128,130,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2018-08-08,2,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE2_30,seagrass_density,5.3,30,2018-08-08 04:09:35,2018-08-08 04:05:20,13,208,130,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2018-08-08,2,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE2_25,seagrass_density,5.5,25,2018-08-08 04:09:35,2018-08-08 04:05:20,15,240,130,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2018-08-08,2,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE2_20,seagrass_density,5.3,20,2018-08-08 04:09:35,2018-08-08 04:05:20,7,112,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2018-08-08,2,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE2_15,seagrass_density,5.2,15,2018-08-08 04:09:35,2018-08-08 04:05:20,14,224,185,,,1: Flowering 1
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2018-08-08,2,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE2_10,seagrass_density,5.5,10,2018-08-08 04:09:35,2018-08-08 04:05:20,14,224,200,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2018-08-08,2,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE2_5,seagrass_density,5.4,5,2018-08-08 04:09:35,2018-08-08 04:05:20,11,176,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2018-08-08,2,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE2_0,seagrass_density,5.4,0,2018-08-08 04:09:35,2018-08-08 04:05:20,7,112,135,,,1: Flowering 1
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2018-08-08,3,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE3_30,seagrass_density,7.2,30,2018-08-08 05:36:35,2018-08-08 05:41:42,7,112,75,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2018-08-08,3,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE3_20,seagrass_density,7.1,20,2018-08-08 05:36:35,2018-08-08 05:41:42,3,48,80,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2018-08-08,3,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE3_25,seagrass_density,7,25,2018-08-08 05:36:35,2018-08-08 05:41:42,3,48,75,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2018-08-08,3,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE3_15,seagrass_density,7,15,2018-08-08 05:36:35,2018-08-08 05:41:42,9,144,80,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2018-08-08,3,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE3_10,seagrass_density,6.9,10,2018-08-08 05:36:35,2018-08-08 05:41:42,0,0,90,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2018-08-08,3,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE3_5,seagrass_density,6.9,5,2018-08-08 05:36:35,2018-08-08 05:41:42,4,64,60,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2018-08-08,3,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_EDGE3_0,seagrass_density,6.9,0,2018-08-08 05:36:35,2018-08-08 05:41:42,1,16,50,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2018-08-08,4,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR4_30,seagrass_density,4.9,30,2018-08-08 06:12:46,2018-08-08 06:18:51,5,80,110,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2018-08-08,4,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR4_25,seagrass_density,4.8,25,2018-08-08 06:12:46,2018-08-08 06:18:51,3,48,100,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2018-08-08,4,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR4_20,seagrass_density,4.8,20,2018-08-08 06:12:46,2018-08-08 06:18:51,4,64,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2018-08-08,4,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR4_15,seagrass_density,4.6,15,2018-08-08 06:12:46,2018-08-08 06:18:51,3,48,140,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2018-08-08,4,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR4_10,seagrass_density,4.7,10,2018-08-08 06:12:46,2018-08-08 06:18:51,4,64,135,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2018-08-08,4,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR4_5,seagrass_density,4.6,5,2018-08-08 06:12:46,2018-08-08 06:18:51,3,48,170,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2018-08-08,4,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR4_0,seagrass_density,4.6,0,2018-08-08 06:12:46,2018-08-08 06:18:51,2,32,160,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2018-08-08,5,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR5_30,seagrass_density,5.7,30,2018-08-08 08:14:58,2018-08-08 08:22:05,1,16,110,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2018-08-08,5,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR5_25,seagrass_density,5.8,25,2018-08-08 08:14:58,2018-08-08 08:22:05,3,48,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2018-08-08,5,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR5_20,seagrass_density,5.9,20,2018-08-08 08:14:58,2018-08-08 08:22:05,5,80,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2018-08-08,5,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR5_15,seagrass_density,5.7,15,2018-08-08 08:14:58,2018-08-08 08:22:05,0,0,0,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2018-08-08,5,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR5_10,seagrass_density,5.8,10,2018-08-08 08:14:58,2018-08-08 08:22:05,1,16,100,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2018-08-08,5,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR5_5,seagrass_density,6,5,2018-08-08 08:14:58,2018-08-08 08:22:05,1,16,80,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2018-08-08,5,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR5_0,seagrass_density,6.1,0,2018-08-08 08:14:58,2018-08-08 08:22:05,1,16,105,,,"1: Phyllospadix 3, flowering 0"
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2018-08-08,6,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR6_30,seagrass_density,4.7,30,2018-08-08 07:26:38,2018-08-08 07:33:45,8,128,130,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2018-08-08,6,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR6_25,seagrass_density,4.9,25,2018-08-08 07:26:38,2018-08-08 07:33:45,9,144,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2018-08-08,6,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR6_20,seagrass_density,4.7,20,2018-08-08 07:26:38,2018-08-08 07:33:45,13,208,175,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2018-08-08,6,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR6_15,seagrass_density,47,15,2018-08-08 07:26:38,2018-08-08 07:33:45,12,192,140,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2018-08-08,6,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR6_10,seagrass_density,4.9,10,2018-08-08 07:26:38,2018-08-08 07:33:45,8,128,145,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2018-08-08,6,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR6_5,seagrass_density,4.7,5,2018-08-08 07:26:38,2018-08-08 07:33:45,6,96,155,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2018-08-08,6,"angeleen,krystal",derek,2018-08-08_GOOSE_SOUTHWEST_INTERIOR6_0,seagrass_density,4.9,0,2018-08-08 07:26:38,2018-08-08 07:33:45,7,112,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_30,seagrass_density,5.5,30,2018-08-10 03:50:37,2018-08-10 03:55:43,3,48,135,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_25,seagrass_density,5.6,25,2018-08-10 03:50:37,2018-08-10 03:55:43,4,64,165,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_20,seagrass_density,5.8,20,2018-08-10 03:50:37,2018-08-10 03:55:43,1,16,155,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_15,seagrass_density,6.1,15,2018-08-10 03:50:37,2018-08-10 03:55:43,4,64,200,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_10,seagrass_density,6.2,10,2018-08-10 03:50:37,2018-08-10 03:55:43,3,48,205,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_5,seagrass_density,6.4,5,2018-08-10 03:50:37,2018-08-10 03:55:43,1,16,195,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_0,seagrass_density,6.2,0,2018-08-10 03:50:37,2018-08-10 03:55:43,2,32,205,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_30,seagrass_density,5.5,30,2018-08-10 02:53:24,2018-08-10 02:58:30,1,16,175,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_25,seagrass_density,5.4,25,2018-08-10 02:53:24,2018-08-10 02:58:30,10,160,115,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_20,seagrass_density,5.5,20,2018-08-10 02:53:24,2018-08-10 02:58:30,7,112,225,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_15,seagrass_density,5.7,15,2018-08-10 02:53:24,2018-08-10 02:58:30,11,176,135,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_10,seagrass_density,5.9,10,2018-08-10 02:53:24,2018-08-10 02:58:30,1,16,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_5,seagrass_density,0,5,2018-08-10 02:53:24,2018-08-10 02:58:30,2,32,150,,,1: 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_0,seagrass_density,5.7,0,2018-08-10 02:53:24,2018-08-10 02:58:30,0,0,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_30,seagrass_density,5.5,30,2018-08-10 04:59:40,2018-08-10 05:06:44,4,64,180,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_25,seagrass_density,5.7,25,2018-08-10 04:59:40,2018-08-10 05:06:44,9,144,175,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_20,seagrass_density,5.9,20,2018-08-10 04:59:40,2018-08-10 05:06:44,8,128,145,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_15,seagrass_density,6.2,15,2018-08-10 04:59:40,2018-08-10 05:06:44,8,128,160,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_10,seagrass_density,6.5,10,2018-08-10 04:59:40,2018-08-10 05:06:44,6,96,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_5,seagrass_density,6.6,5,2018-08-10 04:59:40,2018-08-10 05:06:44,7,112,150,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_0,seagrass_density,6.9,0,2018-08-10 04:59:40,2018-08-10 05:06:44,9,144,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_30,seagrass_density,4.3,30,2018-08-10 04:25:38,2018-08-10 05:31:42,6,96,90,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_25,seagrass_density,4.2,25,2018-08-10 04:25:38,2018-08-10 05:31:42,9,144,130,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_20,seagrass_density,4.1,20,2018-08-10 04:25:38,2018-08-10 05:31:42,9,144,125,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_15,seagrass_density,3.9,15,2018-08-10 04:25:38,2018-08-10 05:31:42,7,112,115,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_10,seagrass_density,3.7,10,2018-08-10 04:25:38,2018-08-10 05:31:42,10,160,120,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_5,seagrass_density,3.9,5,2018-08-10 04:25:38,2018-08-10 05:31:42,3,48,160,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_0,seagrass_density,3.8,0,2018-08-10 04:25:38,2018-08-10 05:31:42,7,112,115,,,1: Flowering 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_30,seagrass_density,4,30,2018-08-10 07:45:45,2018-08-10 07:50:57,8,128,150,,,1: Flowering shoots 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_25,seagrass_density,4.8,25,2018-08-10 07:45:45,2018-08-10 07:50:57,13,208,135,,,1: Flowering shoots 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_20,seagrass_density,4.2,20,2018-08-10 07:45:45,2018-08-10 07:50:57,12,192,165,,,1: Flowering shoots 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_15,seagrass_density,4.3,15,2018-08-10 07:45:45,2018-08-10 07:50:57,12,192,175,,,1: Flowering shoots 0
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_10,seagrass_density,4.4,10,2018-08-10 07:45:45,2018-08-10 07:50:57,10,160,165,,,1: Flowering shoots 0
