Region,Ownership,Program,Project Name,Site Name,GPS Level,Point Name,Ocean Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,End Transect Decimal Lat,End Transect Decimal Lon,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Calvert,Affiliate,Harley Lab,Nucella Experiment,Kwakshua NW (WTS ?),site,NA,,bedrock,attached fauna,,inactive,yes,51 39.4295999999999,128 2.53427999999985,51.65716,-128.042238,NA,NA,,observation,,,,,,20180104,,,,,WTS-819,
Calvert,Affiliate,Harley Lab,Fucus Monitoring,Pruth Bay,site,NA,,bedrock,attached fauna,,active,yes,51 39.3295200000001,128 7.77150000000006,51.655492,-128.129525,NA,NA,,observation,,,,,,20180104,,,yes,,,
Calvert,Affiliate,Harley Lab,Fucus Monitoring,Foggy Cove A,site,NA,,bedrock,attached fauna,,active,yes,51 39.0478800000001,128 8.6122800000004,51.650798,-128.143538,NA,NA,,observation,,,,,,20180104,,,yes,,,"Foggy Cove is 1 site, but with 2 temperature loggers"
Calvert,Affiliate,Harley Lab,Fucus Monitoring,Foggy Cove B,site,NA,,bedrock,attached fauna,,active,yes,51 39.0324599999998,128 8.62751999999944,51.650541,-128.143792,NA,NA,,observation,,,,,,20180104,,,yes,,,"Foggy Cove is 1 site, but with 2 temperature loggers"
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Meay Channel,site,NA,,bedrock,benthic macroalgae,,active,yes,51 39.7882199999999,128 5.83577999999989,51.663137,-128.097263,NA,NA,2015,observation,annually,,transect and quadrat,,,20180104,Temperature Logger Cage,yes,yes,,"9 bolts, 4 ibuttons",
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach (East end),site,NA,,bedrock,benthic macroalgae,,active,yes,51 39.93798,128 8.11908000000074,51.665633,-128.135318,NA,NA,2011,observation,annually,,transect and quadrat,,,20180104,,yes,yes,,"9 bolts, 4 ibuttons",
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,site,NA,,bedrock,benthic macroalgae,,active,yes,51 39.0649200000001,128 8.61690000000067,51.651082,-128.143615,NA,NA,2011,observation,annually,,transect and quadrat,,,20180104,,yes,yes,,"9 bolts, 4 ibuttons",
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Fifth Beach,site,NA,,bedrock,benthic macroalgae,,active,yes,51 38.4282,128 9.40398000000016,51.64047,-128.156733,NA,NA,2011,observation,annually,,transect and quadrat,,,20180104,,yes,yes,,"9 bolts, 4 ibuttons",
Calvert,Affiliate,Martone Lab,Coralline X,North Beach (East end),site,NA,,bedrock,benthic macroalgae,,active,yes,51 39.93798,128 8.11908000000074,51.665633,-128.135318,NA,NA,NA,experiment,bi-annual,,quadrat,,,20180104,,yes,,,40 bolts,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Hi1,,bedrock,benthic macroalgae,,active,yes,51 38.4477960000001,128 9.3930000000006,51.6407966,-128.15655,51.6406667,-128.15692,,observation,annual,,quadrat,250,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Hi2,,bedrock,benthic macroalgae,,active,yes,51 38.442786,128 9.40980000000081,51.6407131,-128.15683,51.6406667,-128.15692,,observation,annual,,quadrat,250,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Hi3,,bedrock,benthic macroalgae,,active,yes,51 38.4400019999998,128 9.41520000000082,51.6406667,-128.15692,51.6406667,-128.15692,,observation,annual,,quadrat,250,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Mid1,,bedrock,benthic macroalgae,,active,yes,51 38.4489119999999,128 9.39599999999985,51.6408152,-128.1566,51.6407307,-128.15695,,observation,annual,,quadrat,275,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Mid2,,bedrock,benthic macroalgae,,active,yes,51 38.446332,128 9.40642799999978,51.6407722,-128.1567738,51.6407307,-128.15695,,observation,annual,,quadrat,275,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Mid3,,bedrock,benthic macroalgae,,active,yes,51 38.4438419999999,128 9.41699999999969,51.6407307,-128.15695,51.6407307,-128.15695,,observation,annual,,quadrat,275,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Low1,,bedrock,benthic macroalgae,,active,yes,51 38.4513420000002,128 9.3990000000008,51.6408557,-128.15665,51.6408093,-128.1569107,,observation,annual,,quadrat,310,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Low2,,bedrock,benthic macroalgae,,active,yes,51 38.4487440000001,128 9.41460000000063,51.6408124,-128.15691,-128.1569619,51.6407635,,observation,annual,,quadrat,260,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,5th Beach,transect,Low3,,bedrock,benthic macroalgae,,active,yes,51 38.4458399999998,128 9.41759999999988,51.640764,-128.15696,-128.1569619,51.6407635,,observation,annual,,quadrat,260,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Hi1,,bedrock,benthic macroalgae,,active,yes,51 39.9228840000001,128 8.10539999999946,51.6653814,-128.13509,51.6655917,-128.135184,,observation,annual,,quadrat,345,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Hi2,,bedrock,benthic macroalgae,,active,yes,51 39.9311519999999,128 8.11079999999947,51.6655192,-128.13518,51.6655917,-128.135184,,observation,annual,,quadrat,345,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Hi3,,bedrock,benthic macroalgae,,active,yes,51 39.9354119999998,128 8.11079999999947,51.6655902,-128.13518,51.6655917,-128.135184,,observation,annual,,quadrat,345,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Mid1,,bedrock,benthic macroalgae,,active,yes,51 39.92295,128 8.11440000000062,51.6653825,-128.13524,51.6656006,-128.1352248,,observation,annual,,quadrat,160,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Mid2,,bedrock,benthic macroalgae,,active,yes,51 39.9287339999998,128 8.11559999999929,51.6654789,-128.13526,51.6656006,-128.1352248,,observation,annual,,quadrat,160,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Mid3,,bedrock,benthic macroalgae,,active,yes,51 39.93612,128 8.11349999999948,51.665602,-128.135225,51.6656006,-128.1352248,,observation,annual,,quadrat,160,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Low1,,bedrock,benthic macroalgae,,active,yes,51 39.9232019999999,128 8.11800000000005,51.6653867,-128.1353,51.6655834,-128.1352967,,observation,annual,,quadrat,355,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Low2,,bedrock,benthic macroalgae,,active,yes,51 39.9292199999999,128 8.12033999999926,51.665487,-128.135339,51.6655834,-128.1352967,,observation,annual,,quadrat,355,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,North Beach,transect,Low3,,bedrock,benthic macroalgae,,active,yes,51 39.9354000000001,128 8.1179400000002,51.66559,-128.135299,51.6655834,-128.1352967,,observation,annual,,quadrat,355,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Meay Channel,transect,Hi1,,bedrock,benthic macroalgae,,active,yes,51 39.7998360000001,128 5.85359999999923,51.6633306,-128.09756,51.6630102,-128.09745,,observation,annual,,quadrat,170,,,,,,,,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Meay Channel,transect,Hi2,,bedrock,benthic macroalgae,,active,yes,51 39.7806120000001,128 5.84700000000055,51.6630102,-128.09745,51.6630102,-128.09745,,observation,annual,,quadrat,170,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Meay Channel,transect,Mid1,,bedrock,benthic macroalgae,,active,yes,51 39.8026080000001,128 5.84160000000054,51.6633768,-128.09736,51.6630364,-128.09724,,observation,annual,,quadrat,170,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Meay Channel,transect,Mid2,,bedrock,benthic macroalgae,,active,yes,,,51.6630364,-128.09724,51.6630364,-128.09724,,observation,annual,,quadrat,170,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Meay Channel,transect,Low1,,bedrock,benthic macroalgae,,active,yes,51 39.8088659999999,128 5.83020000000033,51.6634811,-128.09717,51.6630598,-128.09707,,observation,annual,,quadrat,170,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,Meay Channel,transect,Low2,,bedrock,benthic macroalgae,,active,yes,51 39.783588,128 5.82420000000013,51.6630598,-128.09707,51.6630598,-128.09707,,observation,annual,,quadrat,170,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,High 0m,,boulder,benthic macroalgae,,active,yes,51 39.0556200000002,128 8.58114000000057,51.650927,-128.143019,51.6507033,-128.1434432,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,Hi2,,boulder,benthic macroalgae,,active,yes,51 39.0421980000002,128 8.60659200000043,51.6507033,-128.1434432,51.650706,-128.143436,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,High 45m,,boulder,benthic macroalgae,,active,yes,51 39.04236,128 8.6061600000005,51.650706,-128.143436,51.650706,-128.143436,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,Mid 0m,,boulder,benthic macroalgae,,active,yes,51 39.0711600000002,128 8.59175999999934,51.651186,-128.143196,51.650927,-128.143764,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,Mid2,,boulder,benthic macroalgae,,active,yes,51 39.0556200000002,128 8.62584000000027,51.650927,-128.143764,51.650927,-128.143764,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,Mid 49m,,boulder,benthic macroalgae,,active,yes,51 39.0556200000002,128 8.62584000000027,51.650927,-128.143764,51.650927,-128.143764,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,Low 0m,,boulder,benthic macroalgae,,active,yes,51 39.0774000000002,128 8.6090999999999,51.65129,-128.143485,51.651099,-128.143906,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,Low2,,boulder,benthic macroalgae,,active,yes,51 39.0659400000001,128 8.63435999999922,51.651099,-128.143906,51.651099,-128.143906,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Affiliate,Martone Lab,Hakai Seaweed Survey,West Beach Boulders,transect,Low 36.5m,,boulder,benthic macroalgae,,active,yes,51 39.0659400000001,128 8.63435999999922,51.651099,-128.143906,51.651099,-128.143906,,observation,annual,,quadrat,230,,,,,,,Geospatial team working on getting coordinates,
Calvert,Hakai,Nearshore,Rockyshore,319 (Mustang),site,319,,sand ,no vegetation,,active,yes,51 49.5159096,128 2.72911799999974,51.82526516,-128.0454853,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,321(Mustang),site,321,,"boulder, sand",,,active,yes,51 49.0559388,128 2.26691999999957,51.81759898,-128.037782,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,315 (Mustang),site,315,,sandy mud,,,active,yes,51 48.127203,128 3.17264999999964,51.80212005,-128.0528775,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,314 (Mustang),site,314,,bedrock boulder mix,,,active,yes,51 47.9420946000002,128 3.54890999999952,51.79903491,-128.0591485,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,hakai0007 (Mustang),site,hakai0007,,"bedrock, boulder, sand",,,active,yes,51 48.6327042000002,128 3.07255199999929,51.81054507,-128.0512092,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,5038 (Kwakume),site,5038,,bedrock,,,active,yes,51 42.5223065999998,127 53.2390140000001,51.70870511,-127.8873169,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,5050 (Kwakume),site,5050,,"cobble, rock mix",,,active,yes,51 42.1923065999999,127 52.9630140000003,51.70320511,-127.8827169,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,5041 (Kwakume),site,5041,,"sand, shellhash",,,active,yes,51 42.5163066,127 52.6150139999999,51.70860511,-127.8769169,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,5052 (Kwakume),site,5052,,"bedrock, shellhash mix",,,active,yes,51 42.0423066000001,127 53.287014,51.70070511,-127.8881169,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,hakai0006 (Kwakshua),site,hakai0006,,"cobble, mud mix",,,active,yes,51 39.1705283999998,128 7.22684399999935,51.65284214,-128.1204474,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,154 (Kwakshua),site,154,,"boulder, sand mix",,,active,yes,51 38.9125128000002,128 5.64906000000065,51.64854188,-128.094151,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,137 (Kwakshua),site,137,,"boulder, cobble, sand mix",,,active,yes,51 39.8960165999999,128 4.64403600000026,51.66493361,-128.0774006,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,146 (Kwakshua),site,146,,"sand, shellhash",,,active,yes,51 39.4875228000001,128 6.76255200000071,51.65812538,-128.1127092,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,hakai0003 (Kildidt),site,hakai0003,,"boulder, sand mix",,,active,yes,51 52.2167496000002,128 9.69368400000064,51.87027916,-128.1615614,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,224 (Kildidt),site,224,,"sand, shellhash",,,active,yes,51 52.9561362,128 9.37890000000039,51.88260227,-128.156315,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,234 (Kildidt),site,234,,"sand, shellhash",,,active,yes,51 52.4925779999998,128 7.53751200000011,51.8748763,-128.1256252,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,hakai0001 (Kildidt),site,hakai0001,,"bedrock, boulder mix",,,active,yes,51 52.6692282000002,128 9.13814399999978,51.87782047,-128.1523024,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,hakai0038 (Meay),site,hakai0038,,boulder,benthic macroalgae,Nereocystis luetkenan,active,yes,51 39.744099,128 5.6978369999996,51.66240165,-128.094964,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rockyshore,hakai0039 (North Beach),site,hakai0039,,bedrock,benthic macroalgae,Pterygophora californica,active,yes,51 40.0423170000002,128 8.09174999999982,51.66737195,-128.1348625,NA,NA,2018,observation,annual,,transect +quadrat,,30,20181116,,,,,"1 transect at 3 depths (0m, 5m, 10m)",
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle1,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.9951725999999,128 8.03927999999928,51.66658621,-128.133988,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle2,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.9952146,128 8.0406720000002,51.66658691,-128.1340112,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle3,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.9958979999998,128 8.04075000000069,51.6665983,-128.1340125,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle4,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.996642,128 8.04185999999959,51.6666107,-128.134031,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle5,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.995967,128 8.04162599999984,51.66659945,-128.1340271,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel1,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0161329999999,128 8.03397600000039,51.66693555,-128.1338996,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel2,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0119185999999,128 8.03381999999942,51.66686531,-128.133897,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel3,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0115952,128 8.03648399999986,51.66685992,-128.1339414,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel4,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0092114000002,128 8.03848200000061,51.66682019,-128.1339747,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel5,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0079736000001,128 8.03685599999994,51.66679956,-128.1339476,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus1,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9253913999999,128 8.10031799999933,51.66542319,-128.1350053,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus2,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9247458000002,128 8.10202200000049,51.66541243,-128.1350337,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus3,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9239387999999,128 8.10102599999993,51.66539898,-128.1350171,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus4,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9235122,128 8.10271200000045,51.66539187,-128.1350452,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus5,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9201503999998,128 8.10249599999963,51.66533584,-128.1350416,NA,NA,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Calvert,Hakai,Nearshore,Mussel Growth Experiment,North Beach,plot,nb_musselgrowthCenter,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0116636000001,128 8.03535000000068,51.66686106,-128.1339225,NA,NA,,experiment,bi-annually,,quadrat,,,20190502,,,,,,
Calvert,Hakai,Nearshore,Mussel Growth Experiment,North Beach,plot,nb_musselgrowthNorth,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0108968000002,128 8.0350199999998,51.66684828,-128.133917,NA,NA,,experiment,bi-annually,,quadrat,,,20190502,,,,,,
