,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,bag_uid,bag_number,density_range,substrate,patchiness,adj_habitat_1,adj_habitat_2,sample_collected,vegetation_1,vegetation_2,comments,quality_log
601,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2017-09-04,6,gillian,kyle,8905,seagrass_habitat,4.4,0 - 5,9/4/2017 6:51,9/4/2017 6:56,8905,3510,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
602,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-02-19,4,gillian,ben,11199,seagrass_habitat,3,25 - 30,2/19/2018 5:25,2/19/2018 5:28,11199,3513,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
603,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-02-19,4,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR4_20 - 25,seagrass_habitat,3,20 - 25,2/19/2018 5:25,2/19/2018 5:28,NA,NA,NA,"mud,sand",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
604,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-02-19,4,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR4_15 - 20,seagrass_habitat,2.9,15 - 20,2/19/2018 5:25,2/19/2018 5:28,NA,NA,NA,"mud,sand",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
605,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-02-19,4,gillian,ben,10964,seagrass_habitat,2.9,15-Oct,2/19/2018 5:25,2/19/2018 5:28,10964,1512,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
606,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-02-19,4,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR4_5 - 10,seagrass_habitat,2.9,10-May,2/19/2018 5:25,2/19/2018 5:28,NA,NA,NA,"mud,sand",2-Jan,seagrass,NA,FALSE,NA,NA,NA,NA
607,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2018-02-19,4,gillian,ben,11198,seagrass_habitat,3,0 - 5,2/19/2018 5:25,2/19/2018 5:28,11198,545,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
608,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-02-19,1,gillian,ben,10983,seagrass_habitat,3.3,25 - 30,2/19/2018 4:07,2/19/2018 4:13,10983,3004,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
609,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-02-19,1,gillian,ben,2018-02-19_PRUTH_BAY_EDGE1_20 - 25,seagrass_habitat,3.5,20 - 25,2/19/2018 4:07,2/19/2018 4:13,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
610,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-02-19,1,gillian,ben,11080,seagrass_habitat,3.8,15 - 20,2/19/2018 4:07,2/19/2018 4:13,11080,3548,NA,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
611,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-02-19,1,gillian,ben,2018-02-19_PRUTH_BAY_EDGE1_10 - 15,seagrass_habitat,4,15-Oct,2/19/2018 4:07,2/19/2018 4:13,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
612,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-02-19,1,gillian,ben,2018-02-19_PRUTH_BAY_EDGE1_5 - 10,seagrass_habitat,4,10-May,2/19/2018 4:07,2/19/2018 4:13,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
613,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2018-02-19,1,gillian,ben,11083,seagrass_habitat,3.7,0 - 5,2/19/2018 4:07,2/19/2018 4:13,11083,3533,NA,"mud,sand",NA,sand,NA,TRUE,NA,NA,NA,NA
614,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-02-19,2,gillian,ben,11082,seagrass_habitat,4.7,25 - 30,2/19/2018 4:33,2/19/2018 4:38,11082,5,NA,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
615,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-02-19,2,gillian,ben,2018-02-19_PRUTH_BAY_EDGE2_20 - 25,seagrass_habitat,4.7,20 - 25,2/19/2018 4:33,2/19/2018 4:38,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
616,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-02-19,2,gillian,ben,11077,seagrass_habitat,4.6,15 - 20,2/19/2018 4:33,2/19/2018 4:38,11077,804,NA,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
617,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-02-19,2,gillian,ben,2018-02-19_PRUTH_BAY_EDGE2_10 - 15,seagrass_habitat,4.4,15-Oct,2/19/2018 4:33,2/19/2018 4:38,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
618,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-02-19,2,gillian,ben,2018-02-19_PRUTH_BAY_EDGE2_5 - 10,seagrass_habitat,4.3,10-May,2/19/2018 4:33,2/19/2018 4:38,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
619,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2018-02-19,2,gillian,ben,11081,seagrass_habitat,4.1,0 - 5,2/19/2018 4:33,2/19/2018 4:38,11081,3211,NA,"mud,sand",2-Jan,sand,NA,TRUE,NA,NA,NA,NA
620,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-02-19,3,gillian,ben,10999,seagrass_habitat,4.83519,25 - 30,2/19/2018 5:00,2/19/2018 5:08,10999,3519,NA,"mud,sand",< 1,sand,NA,TRUE,agarum,ulva,NA,NA
621,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-02-19,3,gillian,ben,2018-02-19_PRUTH_BAY_EDGE3_20 - 25,seagrass_habitat,4.7,20 - 25,2/19/2018 5:00,2/19/2018 5:08,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
622,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-02-19,3,gillian,ben,11074,seagrass_habitat,4.6,15 - 20,2/19/2018 5:00,2/19/2018 5:08,11074,11,NA,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
623,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-02-19,3,gillian,ben,2018-02-19_PRUTH_BAY_EDGE3_10 - 15,seagrass_habitat,4.5,15-Oct,2/19/2018 5:00,2/19/2018 5:08,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,agarum,fir,NA,NA
624,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-02-19,3,gillian,ben,2018-02-19_PRUTH_BAY_EDGE3_5 - 10,seagrass_habitat,4.7,10-May,2/19/2018 5:00,2/19/2018 5:08,NA,NA,NA,"mud,sand",< 1,sand,NA,FALSE,agarum,NA,NA,NA
625,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2018-02-19,3,gillian,ben,11078,seagrass_habitat,4.9,0 - 5,2/19/2018 5:00,2/19/2018 5:08,11078,9,NA,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
626,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-02-19,5,gillian,ben,11195,seagrass_habitat,3.2,25 - 30,2/19/2018 7:11,2/20/2018 7:16,11195,3354,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
627,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-02-19,5,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR5_20 - 25,seagrass_habitat,3.2,20 - 25,2/19/2018 7:11,2/20/2018 7:16,NA,NA,NA,"mud,sand",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
628,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-02-19,5,gillian,ben,10884,seagrass_habitat,3.2,15 - 20,2/19/2018 7:11,2/20/2018 7:16,10884,925,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
629,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-02-19,5,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR5_10 - 15,seagrass_habitat,3.2,15-Oct,2/19/2018 7:11,2/20/2018 7:16,NA,NA,NA,"mud,sand",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
630,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-02-19,5,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR5_5 - 10,seagrass_habitat,3.2,10-May,2/19/2018 7:11,2/20/2018 7:16,NA,NA,NA,"mud,sand",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
631,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2018-02-19,5,gillian,ben,10886,seagrass_habitat,3.1,0 - 5,2/19/2018 7:11,2/20/2018 7:16,10886,22,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
632,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-02-19,6,gillian,ben,10975,seagrass_habitat,2.9,25 - 30,2/19/2018 7:38,2/19/2018 7:43,10975,2,NA,"mud,sand",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
633,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-02-19,6,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR6_20 - 25,seagrass_habitat,3,20 - 25,2/19/2018 7:38,2/19/2018 7:43,NA,NA,NA,"mud,sand",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
634,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-02-19,6,gillian,ben,11202,seagrass_habitat,3.13539,15 - 20,2/19/2018 7:38,2/19/2018 7:43,11202,3539,NA,"mud,sand",< 1,seagrass,NA,TRUE,ulva,NA,NA,NA
635,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-02-19,6,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR6_10 - 15,seagrass_habitat,3,15-Oct,2/19/2018 7:38,2/19/2018 7:43,NA,NA,NA,"mud,sand",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
636,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-02-19,6,gillian,ben,2018-02-19_PRUTH_BAY_INTERIOR6_5 - 10,seagrass_habitat,3.2,10-May,2/19/2018 7:38,2/19/2018 7:43,NA,NA,NA,"mud,sand",2-Jan,seagrass,NA,FALSE,NA,NA,NA,NA
637,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2018-02-19,6,gillian,ben,10974,seagrass_habitat,3.2,0 - 5,2/19/2018 7:38,2/19/2018 7:43,10974,3535,NA,"mud,sand",2-Jan,seagrass,NA,TRUE,NA,NA,NA,NA
638,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2018-02-21,5,gillian,ben,10867,seagrass_habitat,5.8,25 - 30,2/21/2018 2:15,2/21/2018 2:20,10867,3006,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
639,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2018-02-21,5,gillian,ben,2018-02-21_CHOKED_PASS_INTERIOR5_20 - 25,seagrass_habitat,5.7,20 - 25,2/21/2018 2:15,2/21/2018 2:20,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
640,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2018-02-21,5,gillian,ben,11173,seagrass_habitat,5.5,15 - 20,2/21/2018 2:15,2/21/2018 2:20,11173,3301,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
641,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2018-02-21,5,gillian,ben,2018-02-21_CHOKED_PASS_INTERIOR5_10 - 15,seagrass_habitat,5.4,15-Oct,2/21/2018 2:15,2/21/2018 2:20,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
642,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2018-02-21,5,gillian,ben,2018-02-21_CHOKED_PASS_INTERIOR5_5 - 10,seagrass_habitat,5.3,10-May,2/21/2018 2:15,2/21/2018 2:20,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
643,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2018-02-21,5,gillian,ben,10865,seagrass_habitat,5.4,0 - 5,2/21/2018 2:15,2/21/2018 2:20,10865,3002,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,saclat,NA,NA,NA
644,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2018-02-21,2,gillian,ben,11200,seagrass_habitat,4.6,25 - 30,2/20/2018 2:29,2/20/2018 2:33,11200,1031,NA,sand,< 1,sand,NA,TRUE,NA,NA,NA,NA
645,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2018-02-21,2,gillian,ben,2018-02-21_CHOKED_PASS_EDGE2_20 - 25,seagrass_habitat,4.4,20 - 25,2/20/2018 2:29,2/20/2018 2:33,NA,NA,NA,sand,< 1,sand,NA,FALSE,NA,NA,NA,NA
646,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2018-02-21,2,gillian,ben,10875,seagrass_habitat,4.3,15 - 20,2/20/2018 2:29,2/20/2018 2:33,10875,3547,NA,sand,< 1,sand,NA,TRUE,NA,NA,NA,NA
647,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2018-02-21,2,gillian,ben,2018-02-21_CHOKED_PASS_EDGE2_10 - 15,seagrass_habitat,4.1,15-Oct,2/20/2018 2:29,2/20/2018 2:33,NA,NA,NA,sand,< 1,sand,NA,FALSE,NA,NA,NA,NA
648,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2018-02-21,2,gillian,ben,2018-02-21_CHOKED_PASS_EDGE2_5 - 10,seagrass_habitat,4,10-May,2/20/2018 2:29,2/20/2018 2:33,NA,NA,NA,sand,< 1,sand,NA,FALSE,NA,NA,NA,NA
649,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2018-02-21,2,gillian,ben,10877,seagrass_habitat,3.9,0 - 5,2/20/2018 2:29,2/20/2018 2:33,10877,3506,NA,sand,< 1,sand,NA,TRUE,NA,NA,NA,NA
650,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2018-02-21,3,gillian,ben,11167,seagrass_habitat,5.4,25 - 30,2/21/2018 2:54,2/21/2018 2:59,11167,8,NA,sand,< 1,standing kelp,NA,TRUE,NA,NA,NA,NA
651,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2018-02-21,3,gillian,ben,2018-02-21_CHOKED_PASS_EDGE3_20 - 25,seagrass_habitat,5.4,20 - 25,2/21/2018 2:54,2/21/2018 2:59,NA,NA,NA,sand,< 1,standing kelp,NA,FALSE,NA,NA,NA,NA
652,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2018-02-21,3,gillian,ben,11171,seagrass_habitat,5.1,15 - 20,2/21/2018 2:54,2/21/2018 2:59,11171,855,NA,sand,< 1,standing kelp,NA,TRUE,NA,NA,NA,NA
653,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2018-02-21,3,gillian,ben,2018-02-21_CHOKED_PASS_EDGE3_10 - 15,seagrass_habitat,4.7,15-Oct,2/21/2018 2:54,2/21/2018 2:59,NA,NA,NA,sand,< 1,standing kelp,NA,FALSE,NA,NA,NA,NA
654,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2018-02-21,3,gillian,ben,2018-02-21_CHOKED_PASS_EDGE3_5 - 10,seagrass_habitat,4.6,10-May,2/21/2018 2:54,2/21/2018 2:59,NA,NA,NA,sand,< 1,standing kelp,NA,FALSE,NA,NA,NA,NA
655,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2018-02-21,3,gillian,ben,11172,seagrass_habitat,4.6,0 - 5,2/21/2018 2:54,2/21/2018 2:59,11172,0,NA,sand,< 1,standing kelp,NA,TRUE,saclat,NA,NA,NA
656,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2018-02-21,6,gillian,NA,11101,seagrass_habitat,6.5,25 - 30,2/21/2018 2:39,2/21/2018 2:44,11101,1000,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
657,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2018-02-21,6,gillian,NA,2018-02-21_CHOKED_PASS_INTERIOR6_20 - 25,seagrass_habitat,6.5,20 - 25,2/21/2018 2:39,2/21/2018 2:44,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
658,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2018-02-21,6,gillian,NA,10868,seagrass_habitat,6,15 - 20,2/21/2018 2:39,2/21/2018 2:44,10868,4,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
659,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2018-02-21,6,gillian,NA,2018-02-21_CHOKED_PASS_INTERIOR6_10 - 15,seagrass_habitat,6,15-Oct,2/21/2018 2:39,2/21/2018 2:44,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
660,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2018-02-21,6,gillian,NA,2018-02-21_CHOKED_PASS_INTERIOR6_5 - 10,seagrass_habitat,6.2,10-May,2/21/2018 2:39,2/21/2018 2:44,NA,NA,NA,"sand,shell hash",2-Jan,seagrass,NA,FALSE,NA,NA,NA,NA
661,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2018-02-21,6,gillian,NA,11103,seagrass_habitat,6,0 - 5,2/21/2018 2:39,2/21/2018 2:44,11103,6000,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
662,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2018-02-21,4,gillian,ben,11179,seagrass_habitat,5.7,25 - 30,2/21/2018 1:53,2/21/2018 1:58,11179,3010,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
663,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2018-02-21,4,gillian,ben,2018-02-21_CHOKED_PASS_INTERIOR4_20 - 25,seagrass_habitat,5.6,20 - 25,2/21/2018 1:53,2/21/2018 1:58,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
664,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2018-02-21,4,gillian,ben,10997,seagrass_habitat,5.7,15 - 20,2/21/2018 1:53,2/21/2018 1:58,10997,3521,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
665,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2018-02-21,4,gillian,ben,2018-02-21_CHOKED_PASS_INTERIOR4_10 - 15,seagrass_habitat,5.5,15-Oct,2/21/2018 1:53,2/21/2018 1:58,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
666,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2018-02-21,4,gillian,ben,2018-02-21_CHOKED_PASS_INTERIOR4_5 - 10,seagrass_habitat,5.6,10-May,2/21/2018 1:53,2/21/2018 1:58,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
667,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2018-02-21,4,gillian,ben,11169,seagrass_habitat,5.6,0 - 5,2/21/2018 1:53,2/21/2018 1:58,11169,3509,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
668,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-09-05,6,NA,kyle,11134,seagrass_habitat,4.7,25 - 30,9/5/2017 7:31,9/5/2017 7:35,11134,3012,NA,"sand,gravel",3-Feb,seagrass,NA,TRUE,NA,NA,NA,1: bgb uid 11142
669,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-09-05,6,NA,kyle,10855,seagrass_habitat,4.5,20 - 25,9/5/2017 7:31,9/5/2017 7:35,10855,1006,NA,"sand,gravel",2-Jan,seagrass,NA,TRUE,NA,NA,NA,1: bgb uid 11056
670,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-09-05,6,NA,kyle,2017-09-05_KOEYE_ESTUARY_INTERIOR6_15 - 20,seagrass_habitat,4.3,15 - 20,9/5/2017 7:31,9/5/2017 7:35,NA,NA,NA,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
671,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-09-05,6,NA,kyle,10857,seagrass_habitat,4.2,15-Oct,9/5/2017 7:31,9/5/2017 7:35,10857,3550,NA,"sand,gravel",< 1,seagrass,seagrass,TRUE,NA,NA,NA,1: bgb uid 11161
672,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-09-05,6,NA,kyle,2017-09-05_KOEYE_ESTUARY_INTERIOR6_5 - 10,seagrass_habitat,4.1,10-May,9/5/2017 7:31,9/5/2017 7:35,NA,NA,NA,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
673,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2017-09-05,6,NA,kyle,11039,seagrass_habitat,3.9,0 - 5,9/5/2017 7:31,9/5/2017 7:35,11039,306,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,1: bgb uid 10819
674,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2017-08-29,1,angeleen,zach,10063,seagrass_habitat,2.4,25 - 30,8/29/2017 2:42,8/29/2017 2:49,10063,3566,NA,"sand,detritus",< 1,sand,NA,TRUE,ulva,NA,NA,1: bgb uid 10180; detritus = small woody debris
675,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2017-08-29,1,angeleen,zach,10007,seagrass_habitat,2.5,20 - 25,8/29/2017 2:42,8/29/2017 2:49,10007,3532,NA,"sand,detritus",< 1,sand,NA,TRUE,ulva,NA,NA,1: bgb uid 10227; detritus = small woody debris
676,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2017-08-29,1,angeleen,zach,2017-08-29_MCMULLIN_NORTH_EDGE1_15 - 20,seagrass_habitat,2.5,15 - 20,8/29/2017 2:42,8/29/2017 2:49,NA,NA,NA,"sand,detritus",< 1,sand,NA,FALSE,saclat,ulva,NA,1: Detritus = woody debris
677,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2017-08-29,1,angeleen,zach,8844,seagrass_habitat,2.7,15-Oct,8/29/2017 2:42,8/29/2017 2:49,8844,903,NA,"sand,detritus",2-Jan,sand,NA,TRUE,ulva,NA,NA,1: bgb uid 10241; detritus is small woody debris
678,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2017-08-29,1,angeleen,zach,2017-08-29_MCMULLIN_NORTH_EDGE1_5 - 10,seagrass_habitat,2.4,10-May,8/29/2017 2:42,8/29/2017 2:49,NA,NA,NA,"sand,detritus",3-Feb,sand,NA,FALSE,codium,ulva,NA,1: Detritus is small woody debris
679,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2017-08-29,1,angeleen,zach,10278,seagrass_habitat,2.4,0 - 5,8/29/2017 2:42,8/29/2017 2:49,10278,112,NA,"sand,detritus",< 1,sand,NA,TRUE,NA,NA,NA,1: bgb uid 10237
680,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-05-21,1,"angeleen,gillian",NA,7112,seagrass_habitat,3.6,25 - 30,5/21/2017 1:56,5/21/2017 2:05,7112,42,NA,"sand,shell hash",< 1,sand,NA,TRUE,NA,NA,NA,NA
681,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-05-21,1,"angeleen,gillian",NA,7014,seagrass_habitat,3.5,20 - 25,5/21/2017 1:56,5/21/2017 2:05,7014,501,NA,"sand,shell hash",5-Apr,sand,NA,TRUE,NA,NA,NA,NA
682,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2017-05-21,1,"angeleen,gillian",NA,2017-05-21_KOEYE_ESTUARY_EDGE1_15 - 20,seagrass_habitat,3,15 - 20,5/21/2017 1:56,5/21/2017 2:05,NA,NA,NA,"sand,shell hash",< 1,sand,NA,FALSE,NA,NA,NA,NA
