,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,density,density__m2_,canopy_height_cm,flowering_shoots,comments,quality_log
1269,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_25,seagrass_density,5.6,25,8/10/2018 3:50,8/10/2018 3:55,4,64,165,NA,NA,1: Flowering 0
1270,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_20,seagrass_density,5.8,20,8/10/2018 3:50,8/10/2018 3:55,1,16,155,NA,NA,1: Flowering 0
1271,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_15,seagrass_density,6.1,15,8/10/2018 3:50,8/10/2018 3:55,4,64,200,NA,NA,1: Flowering 0
1272,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_10,seagrass_density,6.2,10,8/10/2018 3:50,8/10/2018 3:55,3,48,205,NA,NA,1: Flowering 0
1273,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_5,seagrass_density,6.4,5,8/10/2018 3:50,8/10/2018 3:55,1,16,195,NA,NA,1: Flowering 0
1274,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2018-08-10,1,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE1_0,seagrass_density,6.2,0,8/10/2018 3:50,8/10/2018 3:55,2,32,205,NA,NA,1: Flowering 0
1275,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_30,seagrass_density,5.5,30,8/10/2018 2:53,8/10/2018 2:58,1,16,175,NA,NA,1: Flowering 0
1276,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_25,seagrass_density,5.4,25,8/10/2018 2:53,8/10/2018 2:58,10,160,115,NA,NA,1: Flowering 0
1277,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_20,seagrass_density,5.5,20,8/10/2018 2:53,8/10/2018 2:58,7,112,225,NA,NA,1: Flowering 0
1278,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_15,seagrass_density,5.7,15,8/10/2018 2:53,8/10/2018 2:58,11,176,135,NA,NA,1: Flowering 0
1279,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_10,seagrass_density,5.9,10,8/10/2018 2:53,8/10/2018 2:58,1,16,125,NA,NA,1: Flowering 0
1280,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_5,seagrass_density,0,5,8/10/2018 2:53,8/10/2018 2:58,2,32,150,NA,NA,1:00
1281,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE2,2018-08-10,2,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE2_0,seagrass_density,5.7,0,8/10/2018 2:53,8/10/2018 2:58,0,0,150,NA,NA,1: Flowering 0
1282,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_30,seagrass_density,5.5,30,8/10/2018 4:59,8/10/2018 5:06,4,64,180,NA,NA,1: Flowering 0
1283,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_25,seagrass_density,5.7,25,8/10/2018 4:59,8/10/2018 5:06,9,144,175,NA,NA,1: Flowering 0
1284,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_20,seagrass_density,5.9,20,8/10/2018 4:59,8/10/2018 5:06,8,128,145,NA,NA,1: Flowering 0
1285,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_15,seagrass_density,6.2,15,8/10/2018 4:59,8/10/2018 5:06,8,128,160,NA,NA,1: Flowering 0
1286,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_10,seagrass_density,6.5,10,8/10/2018 4:59,8/10/2018 5:06,6,96,150,NA,NA,1: Flowering 0
1287,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_5,seagrass_density,6.6,5,8/10/2018 4:59,8/10/2018 5:06,7,112,150,NA,NA,1: Flowering 0
1288,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2018-08-10,3,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_EDGE3_0,seagrass_density,6.9,0,8/10/2018 4:59,8/10/2018 5:06,9,144,125,NA,NA,1: Flowering 0
1289,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_30,seagrass_density,4.3,30,8/10/2018 4:25,8/10/2018 5:31,6,96,90,NA,NA,1: Flowering 0
1290,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_25,seagrass_density,4.2,25,8/10/2018 4:25,8/10/2018 5:31,9,144,130,NA,NA,1: Flowering 0
1291,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_20,seagrass_density,4.1,20,8/10/2018 4:25,8/10/2018 5:31,9,144,125,NA,NA,1: Flowering 0
1292,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_15,seagrass_density,3.9,15,8/10/2018 4:25,8/10/2018 5:31,7,112,115,NA,NA,1: Flowering 0
1293,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_10,seagrass_density,3.7,10,8/10/2018 4:25,8/10/2018 5:31,10,160,120,NA,NA,1: Flowering 0
1294,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_5,seagrass_density,3.9,5,8/10/2018 4:25,8/10/2018 5:31,3,48,160,NA,NA,1: Flowering 0
1295,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2018-08-10,4,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR4_0,seagrass_density,3.8,0,8/10/2018 4:25,8/10/2018 5:31,7,112,115,NA,NA,1: Flowering 0
1296,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_30,seagrass_density,4,30,8/10/2018 7:45,8/10/2018 7:50,8,128,150,NA,NA,1: Flowering shoots 0
1297,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_25,seagrass_density,4.8,25,8/10/2018 7:45,8/10/2018 7:50,13,208,135,NA,NA,1: Flowering shoots 0
1298,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_20,seagrass_density,4.2,20,8/10/2018 7:45,8/10/2018 7:50,12,192,165,NA,NA,1: Flowering shoots 0
1299,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_15,seagrass_density,4.3,15,8/10/2018 7:45,8/10/2018 7:50,12,192,175,NA,NA,1: Flowering shoots 0
1300,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_10,seagrass_density,4.4,10,8/10/2018 7:45,8/10/2018 7:50,10,160,165,NA,NA,1: Flowering shoots 0
1301,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_5,seagrass_density,4.5,5,8/10/2018 7:45,8/10/2018 7:50,9,144,160,NA,NA,1: Flowering shoots 0
1302,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2018-08-10,5,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR5_0,seagrass_density,4.5,0,8/10/2018 7:45,8/10/2018 7:50,6,96,150,NA,NA,1: Flowering shoots 0
1303,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2018-08-10,6,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR6_30,seagrass_density,3.3,30,8/10/2018 6:57,8/10/2018 7:02,16,256,85,NA,NA,1: Flowering 0
1304,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2018-08-10,6,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR6_25,seagrass_density,3.3,25,8/10/2018 6:57,8/10/2018 7:02,17,272,70,NA,NA,1: Flowering 0
1305,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2018-08-10,6,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR6_20,seagrass_density,3.3,20,8/10/2018 6:57,8/10/2018 7:02,18,288,75,NA,NA,1: Flowering 0
1306,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2018-08-10,6,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR6_15,seagrass_density,3.4,15,8/10/2018 6:57,8/10/2018 7:02,7,112,100,NA,NA,1: Flowering 0
1307,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2018-08-10,6,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR6_10,seagrass_density,3.3,10,8/10/2018 6:57,8/10/2018 7:02,10,160,105,NA,NA,1: Flowering 0
1308,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2018-08-10,6,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR6_5,seagrass_density,3.5,5,8/10/2018 6:57,8/10/2018 7:02,12,192,100,NA,NA,1: Flowering 0
1309,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2018-08-10,6,"angeleen,krystal",derek,2018-08-10_TRIQUET_BAY_INTERIOR6_0,seagrass_density,3.4,0,8/10/2018 6:57,8/10/2018 7:02,5,80,75,NA,NA,1: Flowering 0
1310,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2018-08-11,1,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE1_30,seagrass_density,3.8,30,8/12/2018 7:27,8/12/2018 7:32,23,368,45,NA,NA,1: Flowering 0
1311,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2018-08-11,1,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE1_25,seagrass_density,3.9,25,8/12/2018 7:27,8/12/2018 7:32,2,32,20,NA,NA,1: Flowering 0
1312,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2018-08-11,1,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE1_20,seagrass_density,3.9,20,8/12/2018 7:27,8/12/2018 7:32,0,0,25,NA,NA,1: Flowering 0
1313,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2018-08-11,1,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE1_15,seagrass_density,3.8,15,8/12/2018 7:27,8/12/2018 7:32,14,224,174,NA,NA,1: Flowering 2
1314,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2018-08-11,1,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE1_10,seagrass_density,4,10,8/12/2018 7:27,8/12/2018 7:32,22,352,160,NA,NA,1: Flowering 2
1315,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2018-08-11,1,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE1_5,seagrass_density,4,5,8/12/2018 7:27,8/12/2018 7:32,21,336,175,NA,NA,1: Flowering 0
1316,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2018-08-11,1,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE1_0,seagrass_density,4.2,0,8/12/2018 7:27,8/12/2018 7:32,15,240,170,NA,NA,1: Flowering 0
1317,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2018-08-11,3,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE3_30,seagrass_density,5.1,30,8/13/2018 9:01,8/13/2018 9:07,5,80,225,NA,NA,1: Flowering 0
1318,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2018-08-11,3,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE3_25,seagrass_density,5,25,8/13/2018 9:01,8/13/2018 9:07,0,0,155,NA,NA,1: Flowering 0
1319,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2018-08-11,3,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE3_20,seagrass_density,5,20,8/13/2018 9:01,8/13/2018 9:07,3,48,170,NA,NA,1: Flowering 0
1320,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2018-08-11,3,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE3_15,seagrass_density,5,15,8/13/2018 9:01,8/13/2018 9:07,9,144,200,NA,NA,1: Flowering 4
1321,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2018-08-11,3,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE3_10,seagrass_density,5.1,10,8/13/2018 9:01,8/13/2018 9:07,7,112,220,NA,NA,1: Flowering 2
1322,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2018-08-11,3,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE3_5,seagrass_density,5.1,5,8/13/2018 9:01,8/13/2018 9:07,10,160,200,NA,NA,1: Flowering 1
1323,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE3,2018-08-11,3,angeleen,derek,2018-08-11_KOEYE_ESTUARY_EDGE3_0,seagrass_density,5,0,8/13/2018 9:01,8/13/2018 9:07,9,144,200,NA,NA,1: Flowering 0
1324,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2018-08-11,4,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR4_30,seagrass_density,4.6,30,8/12/2018 8:03,8/12/2018 8:12,14,224,210,NA,NA,1: Flowering 5
1325,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2018-08-11,4,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR4_25,seagrass_density,4.6,25,8/12/2018 8:03,8/12/2018 8:12,10,160,200,NA,NA,1: Flowering 0
1326,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2018-08-11,4,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR4_20,seagrass_density,4.7,20,8/12/2018 8:03,8/12/2018 8:12,8,128,160,NA,NA,1: Flowering 0
1327,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2018-08-11,4,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR4_15,seagrass_density,4.6,15,8/12/2018 8:03,8/12/2018 8:12,11,176,150,NA,NA,1: Flowering 0
1328,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2018-08-11,4,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR4_10,seagrass_density,4.4,10,8/12/2018 8:03,8/12/2018 8:12,6,96,160,NA,NA,1: Flowering 0
1329,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2018-08-11,4,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR4_5,seagrass_density,4.5,5,8/12/2018 8:03,8/12/2018 8:12,12,192,150,NA,NA,1: Flowering 0
1330,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR4,2018-08-11,4,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR4_0,seagrass_density,4.5,0,8/12/2018 8:03,8/12/2018 8:12,5,80,120,NA,NA,1: Flowering 0
1331,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2018-08-11,5,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR5_30,seagrass_density,4.1,30,8/11/2018 8:06,8/11/2018 8:11,11,176,205,NA,NA,1: Flowering 3
1332,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2018-08-11,5,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR5_25,seagrass_density,4,25,8/11/2018 8:06,8/11/2018 8:11,10,160,200,NA,NA,1: Flowering 1
1333,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2018-08-11,5,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR5_20,seagrass_density,4.1,20,8/11/2018 8:06,8/11/2018 8:11,9,144,250,NA,NA,1: Flowering 0
1334,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2018-08-11,5,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR5_15,seagrass_density,4,15,8/11/2018 8:06,8/11/2018 8:11,18,288,210,NA,NA,1: Flowering 0
1335,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2018-08-11,5,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR5_10,seagrass_density,4,10,8/11/2018 8:06,8/11/2018 8:11,8,128,170,NA,NA,1: Flowering 0
1336,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2018-08-11,5,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR5_5,seagrass_density,3.9,5,8/11/2018 8:06,8/11/2018 8:11,16,256,185,NA,NA,1: Flowering 2
1337,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2018-08-11,5,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR5_0,seagrass_density,4.1,0,8/11/2018 8:06,8/11/2018 8:11,13,208,175,NA,NA,1: Flowering 4
1338,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2018-08-11,6,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR6_30,seagrass_density,4.6,30,8/13/2018 8:24,8/13/2018 8:30,10,160,225,NA,NA,1: Flowering 2
1339,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2018-08-11,6,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR6_25,seagrass_density,4.5,25,8/13/2018 8:24,8/13/2018 8:30,12,192,220,NA,NA,1: Flowering 0
1340,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2018-08-11,6,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR6_20,seagrass_density,4.6,20,8/13/2018 8:24,8/13/2018 8:30,6,96,130,NA,NA,1: Flowering 1
1341,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2018-08-11,6,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR6_15,seagrass_density,4.7,15,8/13/2018 8:24,8/13/2018 8:30,16,256,125,NA,NA,1: Flowering 0
1342,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2018-08-11,6,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR6_10,seagrass_density,4.9,10,8/13/2018 8:24,8/13/2018 8:30,17,272,225,NA,NA,1: Flowering 2
1343,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2018-08-11,6,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR6_5,seagrass_density,5,5,8/13/2018 8:24,8/13/2018 8:30,32,512,150,NA,NA,1: Flowering 2
1344,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2018-08-11,6,angeleen,derek,2018-08-11_KOEYE_ESTUARY_INTERIOR6_0,seagrass_density,5.1,0,8/13/2018 8:24,8/13/2018 8:30,3,48,200,NA,NA,1: Flowering 0
1345,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2018-08-20,5,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR5_30,seagrass_density,6.3,30,8/21/2018 8:50,8/21/2018 8:55,2,32,150,NA,NA,1: Flowering 0
1346,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2018-08-20,5,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR5_25,seagrass_density,6.1,25,8/21/2018 8:50,8/21/2018 8:55,2,32,80,NA,NA,1: Flowering 0
1347,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2018-08-20,5,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR5_20,seagrass_density,5.6,20,8/21/2018 8:50,8/21/2018 8:55,3,48,100,NA,NA,1: Flowering 0
1348,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2018-08-20,5,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR5_15,seagrass_density,5.3,15,8/21/2018 8:50,8/21/2018 8:55,3,48,110,NA,NA,1: Flowering 0
1349,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2018-08-20,5,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR5_10,seagrass_density,5,10,8/21/2018 8:50,8/21/2018 8:55,3,48,120,NA,NA,1: flowering 0
1350,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2018-08-20,5,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR5_5,seagrass_density,4.8,5,8/21/2018 8:50,8/21/2018 8:55,2,32,100,NA,NA,1: Flowering 0
1351,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2018-08-20,5,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR5_0,seagrass_density,4.5,0,8/21/2018 8:50,8/21/2018 8:55,1,16,100,NA,NA,1: Flowering 0
1352,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2018-08-20,6,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR6_30,seagrass_density,3.1,30,8/20/2018 8:37,8/20/2018 8:42,0,0,0,NA,NA,1: Flowering 0
1353,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2018-08-20,6,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR6_25,seagrass_density,3.2,25,8/20/2018 8:37,8/20/2018 8:42,0,0,0,NA,NA,1: Flowering 0
1354,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2018-08-20,6,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR6_20,seagrass_density,3.5,20,8/20/2018 8:37,8/20/2018 8:42,6,96,125,NA,NA,1: Flowering 0
1355,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2018-08-20,6,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR6_15,seagrass_density,3.7,15,8/20/2018 8:37,8/20/2018 8:42,0,0,110,NA,NA,1: Flowering 0
1356,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2018-08-20,6,angeleen,derek,2018-08-20_TRIQUET_NORTH_INTERIOR6_10,seagrass_density,7,10,8/20/2018 8:37,8/20/2018 8:42,7,112,115,NA,NA,1: Flowering 0
